state_abbreviation,tax_code,unique_tax_id,tax_name,sub_tax_desc
PA,TAX6851,42-085-1216824-LST-433903,"Worth, TWP of - LST (433903)",SCHOOL
PA,TAX6555,42-125-1217210-EIT-631003,"West Bethlehem, TWP of - EIT",MUNICIPAL
PA,TAX6555,42-125-1217210-EIT-631003,"West Bethlehem, TWP of - EIT",SCHOOL
PA,TAX1881,42-083-1216786-EIT-427503,"Hamlin, TWP of - EIT",MUNICIPAL
PA,TAX1881,42-083-1216786-EIT-427503,"Hamlin, TWP of - EIT",SCHOOL
PA,TAX980,42-033-1216231-EIT-171003,"Covington, TWP of - EIT (171003)",MUNICIPAL
PA,TAX980,42-033-1216231-EIT-171003,"Covington, TWP of - EIT (171003)",SCHOOL
PA,TAX2102,42-001-1215786-LST-011103,"Huntington, TWP of - LST (011103)",MUNICIPAL
PA,TAX2102,42-001-1215786-LST-011103,"Huntington, TWP of - LST (011103)",SCHOOL
PA,TAX2994,42-043-1216361-EIT-226003,"Lower Swatara, TWP of - EIT",MUNICIPAL
PA,TAX2994,42-043-1216361-EIT-226003,"Lower Swatara, TWP of - EIT",SCHOOL
PA,TAX5531,42-127-1217228-LST-648903,"Salem, TWP of - LST (648903)",MUNICIPAL
PA,TAX5531,42-127-1217228-LST-648903,"Salem, TWP of - LST (648903)",SCHOOL
PA,TAX5729,42-061-1216520-LST-312503,"Smithfield, TWP of - LST (312503)",MUNICIPAL
PA,TAX5729,42-061-1216520-LST-312503,"Smithfield, TWP of - LST (312503)",SCHOOL
PA,TAX3174,42-003-1214808-EIT-028853,"McKees Rocks, BORO of - EIT",MUNICIPAL
PA,TAX3174,42-003-1214808-EIT-028853,"McKees Rocks, BORO of - EIT",SCHOOL
PA,TAX5905,42-051-1216446-LST-260303,"Springhill, TWP of - LST (260303)",MUNICIPAL
PA,TAX5905,42-051-1216446-LST-260303,"Springhill, TWP of - LST (260303)",SCHOOL
PA,TAX3399,42-031-1216212-EIT-161203,"Monroe, TWP of - EIT (161203)",MUNICIPAL
PA,TAX3399,42-031-1216212-EIT-161203,"Monroe, TWP of - EIT (161203)",SCHOOL
PA,TAX1397,42-065-1216559-LST-330803,"Eldred, TWP of - LST (330803)",MUNICIPAL
PA,TAX1397,42-065-1216559-LST-330803,"Eldred, TWP of - LST (330803)",SCHOOL
PA,TAX2051,42-009-1214898-LST-056004,"Hopewell, BORO of - LST",MUNICIPAL
PA,TAX2051,42-009-1214898-LST-056004,"Hopewell, BORO of - LST",SCHOOL
PA,TAX926,42-019-1216051-LST-101252,"Connoquenessing, TWP of - LST",MUNICIPAL
PA,TAX926,42-019-1216051-LST-101252,"Connoquenessing, TWP of - LST",SCHOOL
PA,TAX1031,42-027-1216122-LST-183602,"Curtin, TWP of - LST",MUNICIPAL
PA,TAX1031,42-027-1216122-LST-183602,"Curtin, TWP of - LST",SCHOOL
PA,TAX1267,42-039-1216303-LST-201033,"East Fallowfield, TWP of-LST (201033)",MUNICIPAL
PA,TAX1267,42-039-1216303-LST-201033,"East Fallowfield, TWP of-LST (201033)",SCHOOL
PA,TAX3345,42-035-1215118-EIT-183602,"Mill Hall, BORO of - EIT",MUNICIPAL
PA,TAX3345,42-035-1215118-EIT-183602,"Mill Hall, BORO of - EIT",SCHOOL
PA,TAX1504,42-133-1217287-EIT-219002,"Fairview, TWP of - EIT (219002)",MUNICIPAL
PA,TAX1504,42-133-1217287-EIT-219002,"Fairview, TWP of - EIT (219002)",SCHOOL
PA,TAX5661,42-015-1215991-EIT-080503,"Sheshequin, TWP of - EIT",MUNICIPAL
PA,TAX5661,42-015-1215991-EIT-080503,"Sheshequin, TWP of - EIT",SCHOOL
PA,TAX2713,42-067-1216583-LST-343603,"Lack, TWP of - LST",MUNICIPAL
PA,TAX2713,42-067-1216583-LST-343603,"Lack, TWP of - LST",SCHOOL
PA,TAX1736,42-005-1215845-LST-034503,"Gilpin, TWP of - LST",MUNICIPAL
PA,TAX1736,42-005-1215845-LST-034503,"Gilpin, TWP of - LST",SCHOOL
PA,TAX5567,42-009-1214905-LST-058003,"Saxton, BORO of - LST",MUNICIPAL
PA,TAX5567,42-009-1214905-LST-058003,"Saxton, BORO of - LST",SCHOOL
PA,TAX5334,42-021-1216092-EIT-173003,"Reade, TWP of - EIT",MUNICIPAL
PA,TAX5334,42-021-1216092-EIT-173003,"Reade, TWP of - EIT",SCHOOL
PA,TAX2001,42-115-1217087-LST-583003,"Herrick, TWP of - LST (583003)",MUNICIPAL
PA,TAX2001,42-115-1217087-LST-583003,"Herrick, TWP of - LST (583003)",SCHOOL
PA,TAX2877,42-031-1216209-LST-161703,"Limestone, TWP of - LST (161703)",MUNICIPAL
PA,TAX2877,42-031-1216209-LST-161703,"Limestone, TWP of - LST (161703)",SCHOOL
PA,TAX808,42-069-1216594-LST-356503,"Clifton, TWP of - LST",MUNICIPAL
PA,TAX808,42-069-1216594-LST-356503,"Clifton, TWP of - LST",SCHOOL
PA,TAX2887,42-009-1215900-LST-051503,"Lincoln, TWP of - LST (051503)",MUNICIPAL
PA,TAX2887,42-009-1215900-LST-051503,"Lincoln, TWP of - LST (051503)",SCHOOL
PA,TAX3230,42-087-1216830-LST-444602,"Menno, TWP of - LST",MUNICIPAL
PA,TAX3230,42-087-1216830-LST-444602,"Menno, TWP of - LST",SCHOOL
PA,TAX6367,42-039-1216324-LST-204703,"Venango, TWP of - LST (204703)",MUNICIPAL
PA,TAX6367,42-039-1216324-LST-204703,"Venango, TWP of - LST (204703)",SCHOOL
PA,TAX4976,42-111-1215594-EIT-569103,"Paint, BORO of - EIT",MUNICIPAL
PA,TAX4976,42-111-1215594-EIT-569103,"Paint, BORO of - EIT",SCHOOL
PA,TAX841,42-029-1215067-EIT-151902,"Coatesville, City of - EIT",MUNICIPAL
PA,TAX841,42-029-1215067-EIT-151902,"Coatesville, City of - EIT",SCHOOL
PA,TAX6832,42-061-1216530-EIT-058003,"Wood, TWP of - EIT",MUNICIPAL
PA,TAX6832,42-061-1216530-EIT-058003,"Wood, TWP of - EIT",SCHOOL
PA,TAX5030,42-133-1217303-EIT-676203,"Peach Bottom, TWP of - EIT",MUNICIPAL
PA,TAX5030,42-133-1217303-EIT-676203,"Peach Bottom, TWP of - EIT",SCHOOL
PA,TAX5576,42-107-1215569-LST-547303,"Schuylkill Haven, BORO of-LST",MUNICIPAL
PA,TAX5576,42-107-1215569-LST-547303,"Schuylkill Haven, BORO of-LST",SCHOOL
PA,TAX6748,42-003-1214841-LST-656502,"White Oak, BORO of - LST (656502)",MUNICIPAL
PA,TAX6748,42-003-1214841-LST-656502,"White Oak, BORO of - LST (656502)",SCHOOL
PA,TAX6798,42-131-1217279-EIT-667503,"Windham, TWP of - EIT (667503)",MUNICIPAL
PA,TAX6798,42-131-1217279-EIT-667503,"Windham, TWP of - EIT (667503)",SCHOOL
PA,TAX1639,42-059-1216487-EIT-301403,"Franklin, TWP of - EIT (301403)",MUNICIPAL
PA,TAX1639,42-059-1216487-EIT-301403,"Franklin, TWP of - EIT (301403)",SCHOOL
PA,TAX3126,42-019-1214997-LST-105003,"Mars, BORO of - LST",MUNICIPAL
PA,TAX3126,42-019-1214997-LST-105003,"Mars, BORO of - LST",SCHOOL
PA,TAX5333,42-063-1216548-LST-325203,"Rayne, TWP of - LST",MUNICIPAL
PA,TAX5333,42-063-1216548-LST-325203,"Rayne, TWP of - LST",SCHOOL
PA,TAX6905,42-129-1215729-EIT-653102,"Youngstown, BORO of - EIT",MUNICIPAL
PA,TAX6905,42-129-1215729-EIT-653102,"Youngstown, BORO of - EIT",SCHOOL
PA,TAX1900,42-049-1216416-LST-254353,"Harborcreek, TWP of - LST",MUNICIPAL
PA,TAX1900,42-049-1216416-LST-254353,"Harborcreek, TWP of - LST",SCHOOL
PA,TAX1936,42-091-1216855-LST-465702,"Hatfield, TWP of - LST",MUNICIPAL
PA,TAX1936,42-091-1216855-LST-465702,"Hatfield, TWP of - LST",SCHOOL
PA,TAX3018,42-051-1216438-EIT-260803,"Luzerne, TWP of - EIT",MUNICIPAL
PA,TAX3018,42-051-1216438-EIT-260803,"Luzerne, TWP of - EIT",SCHOOL
PA,TAX5369,42-017-1214977-LST-098403,"Richlandtown, BORO of - LST",MUNICIPAL
PA,TAX5369,42-017-1214977-LST-098403,"Richlandtown, BORO of - LST",SCHOOL
PA,TAX310,42-027-1216118-LST-141103,"Benner, TWP of - LST (141103)",MUNICIPAL
PA,TAX310,42-027-1216118-LST-141103,"Benner, TWP of - LST (141103)",SCHOOL
PA,TAX6536,42-025-1215053-LST-135503,"Weissport, BORO of - LST",MUNICIPAL
PA,TAX6536,42-025-1215053-LST-135503,"Weissport, BORO of - LST",SCHOOL
PA,TAX425,42-111-1215583-LST-565503,"Boswell, BORO of - LST",MUNICIPAL
PA,TAX425,42-111-1215583-LST-565503,"Boswell, BORO of - LST",SCHOOL
PA,TAX2823,42-015-1179076-LST-083004,"Leraysville, BORO of - LST",MUNICIPAL
PA,TAX2823,42-015-1179076-LST-083004,"Leraysville, BORO of - LST",SCHOOL
PA,TAX3383,42-011-1214922-LST-063003,"Mohnton, BORO of - LST",MUNICIPAL
PA,TAX3383,42-011-1214922-LST-063003,"Mohnton, BORO of - LST",SCHOOL
PA,TAX1871,42-055-1216463-EIT-281302,"Hamilton, TWP of - EIT (281302)",MUNICIPAL
PA,TAX1871,42-055-1216463-EIT-281302,"Hamilton, TWP of - EIT (281302)",SCHOOL
PA,TAX2969,42-041-1216338-LST-210503,"Lower Mifflin, TWP of - LST",MUNICIPAL
PA,TAX2969,42-041-1216338-LST-210503,"Lower Mifflin, TWP of - LST",SCHOOL
PA,TAX5316,42-009-1214903-EIT-051003,"Rainsburg, BORO of - EIT",MUNICIPAL
PA,TAX5316,42-009-1214903-EIT-051003,"Rainsburg, BORO of - EIT",SCHOOL
PA,TAX49,42-003-1215797-LST-027753,"Aleppo, TWP of - LST (027753)",MUNICIPAL
PA,TAX49,42-003-1215797-LST-027753,"Aleppo, TWP of - LST (027753)",SCHOOL
PA,TAX1616,42-107-1217002-LST-546003,"Frailey, TWP of - LST",MUNICIPAL
PA,TAX1616,42-107-1217002-LST-546003,"Frailey, TWP of - LST",SCHOOL
PA,TAX317,42-125-1215652-LST-630903,"Bentleyville, BORO of - LST",MUNICIPAL
PA,TAX317,42-125-1215652-LST-630903,"Bentleyville, BORO of - LST",SCHOOL
PA,TAX5422,42-011-1215944-LST-068103,"Robeson, TWP of - LST",MUNICIPAL
PA,TAX5422,42-011-1215944-LST-068103,"Robeson, TWP of - LST",SCHOOL
PA,TAX6140,42-029-1216178-EIT-157802,"Tredyffrin, TWP of - EIT",MUNICIPAL
PA,TAX6140,42-029-1216178-EIT-157802,"Tredyffrin, TWP of - EIT",SCHOOL
PA,TAX6478,42-077-1216699-LST-394503,"Washington, TWP of - LST (394503)",MUNICIPAL
PA,TAX6478,42-077-1216699-LST-394503,"Washington, TWP of - LST (394503)",SCHOOL
PA,TAX6650,42-029-1216191-LST-158503,"West Marlborough, TWP of-LST",MUNICIPAL
PA,TAX6650,42-029-1216191-LST-158503,"West Marlborough, TWP of-LST",SCHOOL
PA,TAX114,42-007-1214862-EIT-040703,"Ambridge, BORO of - EIT",MUNICIPAL
PA,TAX114,42-007-1214862-EIT-040703,"Ambridge, BORO of - EIT",SCHOOL
PA,TAX3454,42-069-1215325-EIT-356503,"Moscow, BORO of - EIT",MUNICIPAL
PA,TAX3454,42-069-1215325-EIT-356503,"Moscow, BORO of - EIT",SCHOOL
PA,TAX3281,42-007-1214883-EIT-045303,"Midland, BORO of - EIT",MUNICIPAL
PA,TAX3281,42-007-1214883-EIT-045303,"Midland, BORO of - EIT",SCHOOL
PA,TAX4960,42-105-1216978-LST-537504,"Oswayo, TWP of - LST",MUNICIPAL
PA,TAX4960,42-105-1216978-LST-537504,"Oswayo, TWP of - LST",SCHOOL
PA,TAX6118,42-011-1214932-EIT-060853,"Topton, BORO of - EIT",MUNICIPAL
PA,TAX6118,42-011-1214932-EIT-060853,"Topton, BORO of - EIT",SCHOOL
PA,TAX2943,42-011-1215931-LST-060503,"Lower Alsace, TWP of - LST",MUNICIPAL
PA,TAX2943,42-011-1215931-LST-060503,"Lower Alsace, TWP of - LST",SCHOOL
PA,TAX5340,42-031-1216217-EIT-168003,"Redbank, TWP of - EIT (168003)",MUNICIPAL
PA,TAX5340,42-031-1216217-EIT-168003,"Redbank, TWP of - EIT (168003)",SCHOOL
PA,TAX6191,42-013-1214946-LST-078003,"Tyrone, BORO of - LST",MUNICIPAL
PA,TAX6191,42-013-1214946-LST-078003,"Tyrone, BORO of - LST",SCHOOL
PA,TAX3082,42-009-1215902-EIT-053003,"Mann, TWP of - EIT",MUNICIPAL
PA,TAX3082,42-009-1215902-EIT-053003,"Mann, TWP of - EIT",SCHOOL
PA,TAX6619,42-043-1216373-EIT-221402,"West Hanover, TWP of - EIT",MUNICIPAL
PA,TAX6619,42-043-1216373-EIT-221402,"West Hanover, TWP of - EIT",SCHOOL
PA,TAX3762,42-075-1216680-EIT-385303,"North Londonderry, TWP of-EIT",MUNICIPAL
PA,TAX3762,42-075-1216680-EIT-385303,"North Londonderry, TWP of-EIT",SCHOOL
PA,TAX1855,42-027-1216125-EIT-147003,"Haines, TWP of - EIT",MUNICIPAL
PA,TAX1855,42-027-1216125-EIT-147003,"Haines, TWP of - EIT",SCHOOL
PA,TAX1530,42-031-1216205-LST-167504,"Farmington, TWP of - LST (167504)",MUNICIPAL
PA,TAX1530,42-031-1216205-LST-167504,"Farmington, TWP of - LST (167504)",SCHOOL
PA,TAX6026,42-075-1216684-LST-385003,"Swatara, TWP of - LST (385003)",MUNICIPAL
PA,TAX6026,42-075-1216684-LST-385003,"Swatara, TWP of - LST (385003)",SCHOOL
PA,TAX709,42-095-1215491-EIT-484903,"Chapman, BORO of - EIT",MUNICIPAL
PA,TAX709,42-095-1215491-EIT-484903,"Chapman, BORO of - EIT",SCHOOL
PA,TAX3633,42-115-1217093-EIT-581003,"New Milford, TWP of - EIT",MUNICIPAL
PA,TAX3633,42-115-1217093-EIT-581003,"New Milford, TWP of - EIT",SCHOOL
PA,TAX4954,42-033-1215108-LST-177003,"Osceola Mills, BORO of - LST",MUNICIPAL
PA,TAX4954,42-033-1215108-LST-177003,"Osceola Mills, BORO of - LST",SCHOOL
PA,TAX5066,42-019-1216065-LST-107803,"Penn, TWP of - LST (107803)",MUNICIPAL
PA,TAX5066,42-019-1216065-LST-107803,"Penn, TWP of - LST (107803)",SCHOOL
PA,TAX5251,42-061-1216518-LST-312804,"Porter, TWP of - LST (312804)",MUNICIPAL
PA,TAX5251,42-061-1216518-LST-312804,"Porter, TWP of - LST (312804)",SCHOOL
PA,TAX5063,42-129-1217253-EIT-657103,"Penn, TWP of - EIT (657103)",MUNICIPAL
PA,TAX5063,42-129-1217253-EIT-657103,"Penn, TWP of - EIT (657103)",SCHOOL
PA,TAX6485,42-129-1217261-LST-654403,"Washington, TWP of - LST (654403)",MUNICIPAL
PA,TAX6485,42-129-1217261-LST-654403,"Washington, TWP of - LST (654403)",SCHOOL
PA,TAX1147,42-125-1215662-LST-637002,"Donora, BORO of - LST",MUNICIPAL
PA,TAX1147,42-125-1215662-LST-637002,"Donora, BORO of - LST",SCHOOL
PA,TAX2317,42-079-1216721-LST-406602,"Jenkins, TWP of - LST",MUNICIPAL
PA,TAX2317,42-079-1216721-LST-406602,"Jenkins, TWP of - LST",SCHOOL
PA,TAX3343,42-061-1216514-LST-312503,"Miller, TWP of - LST (312503)",MUNICIPAL
PA,TAX3343,42-061-1216514-LST-312503,"Miller, TWP of - LST (312503)",SCHOOL
PA,TAX2889,42-111-1217053-LST-567703,"Lincoln, TWP of - LST (567703)",MUNICIPAL
PA,TAX2889,42-111-1217053-LST-567703,"Lincoln, TWP of - LST (567703)",SCHOOL
PA,TAX2825,42-015-1215982-LST-081003,"Leroy, TWP of - LST",MUNICIPAL
PA,TAX2825,42-015-1215982-LST-081003,"Leroy, TWP of - LST",SCHOOL
PA,TAX1054,42-007-1214868-EIT-041603,"Darlington, BORO of - EIT",MUNICIPAL
PA,TAX1054,42-007-1214868-EIT-041603,"Darlington, BORO of - EIT",SCHOOL
PA,TAX3557,42-025-1215048-EIT-136603,"Nesquehoning, BORO of - EIT",MUNICIPAL
PA,TAX3557,42-025-1215048-EIT-136603,"Nesquehoning, BORO of - EIT",SCHOOL
PA,TAX6132,42-129-1217318-EIT-657103,"Trafford, BORO of - EIT (657103)",MUNICIPAL
PA,TAX6132,42-129-1217318-EIT-657103,"Trafford, BORO of - EIT (657103)",SCHOOL
PA,TAX5184,42-003-1214819-LST-021102,"Pleasant Hills, BORO of - LST (021102)",MUNICIPAL
PA,TAX5184,42-003-1214819-LST-021102,"Pleasant Hills, BORO of - LST (021102)",SCHOOL
PA,TAX73,42-111-1217043-EIT-561003,"Allegheny, TWP of - EIT (561003)",MUNICIPAL
PA,TAX73,42-111-1217043-EIT-561003,"Allegheny, TWP of - EIT (561003)",SCHOOL
PA,TAX5145,42-005-1215855-EIT-030852,"Pine, TWP of - EIT (030852)",MUNICIPAL
PA,TAX5145,42-005-1215855-EIT-030852,"Pine, TWP of - EIT (030852)",SCHOOL
PA,TAX3237,42-019-1216061-LST-107503,"Mercer, TWP of - LST",MUNICIPAL
PA,TAX3237,42-019-1216061-LST-107503,"Mercer, TWP of - LST",SCHOOL
PA,TAX1959,42-105-1216975-LST-535504,"Hector, TWP of - LST (535504)",MUNICIPAL
PA,TAX1959,42-105-1216975-LST-535504,"Hector, TWP of - LST (535504)",SCHOOL
PA,TAX5550,42-121-1217154-EIT-612203,"Sandycreek, TWP of - EIT",MUNICIPAL
PA,TAX5550,42-121-1217154-EIT-612203,"Sandycreek, TWP of - EIT",SCHOOL
PA,TAX5619,42-003-1214824-EIT-027753,"Sewickley Heights, BORO of-EIT",MUNICIPAL
PA,TAX5619,42-003-1214824-EIT-027753,"Sewickley Heights, BORO of-EIT",SCHOOL
PA,TAX828,42-117-1217103-LST-596003,"Clymer, TWP of - LST",MUNICIPAL
PA,TAX828,42-117-1217103-LST-596003,"Clymer, TWP of - LST",SCHOOL
PA,TAX3265,42-041-1216339-EIT-211603,"Middlesex, TWP of - EIT (211603)",MUNICIPAL
PA,TAX3265,42-041-1216339-EIT-211603,"Middlesex, TWP of - EIT (211603)",SCHOOL
PA,TAX881,42-015-1215978-EIT-086653,"Columbia, TWP of - EIT",MUNICIPAL
PA,TAX881,42-015-1215978-EIT-086653,"Columbia, TWP of - EIT",SCHOOL
PA,TAX484,42-033-1215093-EIT-175003,"Brisbin, BORO of - EIT",MUNICIPAL
PA,TAX484,42-033-1215093-EIT-175003,"Brisbin, BORO of - EIT",SCHOOL
PA,TAX771,42-123-1215646-EIT-628302,"Clarendon, BORO of - EIT",MUNICIPAL
PA,TAX771,42-123-1215646-EIT-628302,"Clarendon, BORO of - EIT",SCHOOL
PA,TAX2911,42-037-1216283-LST-197503,"Locust, TWP of - LST",MUNICIPAL
PA,TAX2911,42-037-1216283-LST-197503,"Locust, TWP of - LST",SCHOOL
PA,TAX759,42-019-1214988-EIT-103603,"Chicora, BORO of - EIT",MUNICIPAL
PA,TAX759,42-019-1214988-EIT-103603,"Chicora, BORO of - EIT",SCHOOL
PA,TAX1968,42-011-1215927-LST-061103,"Heidelberg, TWP of - LST (061103)",MUNICIPAL
PA,TAX1968,42-011-1215927-LST-061103,"Heidelberg, TWP of - LST (061103)",SCHOOL
PA,TAX1148,42-003-1214786-EIT-025002,"Dormont, BORO of - EIT",MUNICIPAL
PA,TAX1148,42-003-1214786-EIT-025002,"Dormont, BORO of - EIT",SCHOOL
PA,TAX1728,42-115-1217083-EIT-584603,"Gibson, TWP of - EIT (584603)",MUNICIPAL
PA,TAX1728,42-115-1217083-EIT-584603,"Gibson, TWP of - EIT (584603)",SCHOOL
PA,TAX5437,42-011-1215945-EIT-060853,"Rockland, TWP of - EIT (060853)",MUNICIPAL
PA,TAX5437,42-011-1215945-EIT-060853,"Rockland, TWP of - EIT (060853)",SCHOOL
PA,TAX172,42-015-1215973-LST-086503,"Asylum, TWP of - LST",MUNICIPAL
PA,TAX172,42-015-1215973-LST-086503,"Asylum, TWP of - LST",SCHOOL
PA,TAX2956,42-091-1216859-EIT-469303,"Lower Gwynedd, TWP of - EIT",MUNICIPAL
PA,TAX2956,42-091-1216859-EIT-469303,"Lower Gwynedd, TWP of - EIT",SCHOOL
PA,TAX2840,42-097-1216919-LST-498003,"Lewis, TWP of - LST (498003)",MUNICIPAL
PA,TAX2840,42-097-1216919-LST-498003,"Lewis, TWP of - LST (498003)",SCHOOL
PA,TAX1395,42-107-1217000-EIT-547803,"Eldred, TWP of - EIT (547803)",MUNICIPAL
PA,TAX1395,42-107-1217000-EIT-547803,"Eldred, TWP of - EIT (547803)",SCHOOL
PA,TAX1746,42-123-1217166-LST-628302,"Glade, TWP of - LST",MUNICIPAL
PA,TAX1746,42-123-1217166-LST-628302,"Glade, TWP of - LST",SCHOOL
PA,TAX6102,42-053-1216458-LST-272003,"Tionesta, TWP of - LST",MUNICIPAL
PA,TAX6102,42-053-1216458-LST-272003,"Tionesta, TWP of - LST",SCHOOL
PA,TAX195,42-029-1215066-EIT-150503,"Avondale, BORO of - EIT",MUNICIPAL
PA,TAX195,42-029-1215066-EIT-150503,"Avondale, BORO of - EIT",SCHOOL
PA,TAX803,42-115-1217080-EIT-584603,"Clifford, TWP of - EIT",MUNICIPAL
PA,TAX803,42-115-1217080-EIT-584603,"Clifford, TWP of - EIT",SCHOOL
PA,TAX2394,42-079-1216722-EIT-401603,"Kingston, TWP of - EIT",MUNICIPAL
PA,TAX2394,42-079-1216722-EIT-401603,"Kingston, TWP of - EIT",SCHOOL
PA,TAX2250,42-075-1216675-EIT-382303,"Jackson, TWP of - EIT (382303)",MUNICIPAL
PA,TAX2250,42-075-1216675-EIT-382303,"Jackson, TWP of - EIT (382303)",SCHOOL
PA,TAX6702,42-019-1215006-LST-105353,"West Sunbury, BORO of - LST",MUNICIPAL
PA,TAX6702,42-019-1215006-LST-105353,"West Sunbury, BORO of - LST",SCHOOL
PA,TAX337,42-073-1215351-LST-375003,"Bessemer, BORO of - LST",MUNICIPAL
PA,TAX337,42-073-1215351-LST-375003,"Bessemer, BORO of - LST",SCHOOL
PA,TAX5372,42-021-1216093-EIT-116503,"Richland, TWP of - EIT (116503)",MUNICIPAL
PA,TAX5372,42-021-1216093-EIT-116503,"Richland, TWP of - EIT (116503)",SCHOOL
PA,TAX3427,42-037-1216287-EIT-191203,"Montour, TWP of - EIT",MUNICIPAL
PA,TAX3427,42-037-1216287-EIT-191203,"Montour, TWP of - EIT",SCHOOL
PA,TAX2362,42-083-1215431-EIT-422303,"Kane, BORO of - EIT",MUNICIPAL
PA,TAX2362,42-083-1215431-EIT-422303,"Kane, BORO of - EIT",SCHOOL
PA,TAX6517,42-049-1216428-EIT-251453,"Wayne, TWP of - EIT (251453)",MUNICIPAL
PA,TAX6517,42-049-1216428-EIT-251453,"Wayne, TWP of - EIT (251453)",SCHOOL
PA,TAX1693,42-105-1215538-EIT-532804,"Galeton, BORO of - EIT",MUNICIPAL
PA,TAX1693,42-105-1215538-EIT-532804,"Galeton, BORO of - EIT",SCHOOL
PA,TAX3420,42-063-1216545-EIT-327303,"Montgomery, TWP of - EIT (327303)",MUNICIPAL
PA,TAX3420,42-063-1216545-EIT-327303,"Montgomery, TWP of - EIT (327303)",SCHOOL
PA,TAX130,42-013-1215957-EIT-071003,"Antis, TWP of - EIT",MUNICIPAL
PA,TAX130,42-013-1215957-EIT-071003,"Antis, TWP of - EIT",SCHOOL
PA,TAX5113,42-027-1215059-LST-177003,"Philipsburg, BORO of - LST",MUNICIPAL
PA,TAX5113,42-027-1215059-LST-177003,"Philipsburg, BORO of - LST",SCHOOL
PA,TAX806,42-045-1215177-LST-239452,"Clifton Heights, BORO of-LST",MUNICIPAL
PA,TAX806,42-045-1215177-LST-239452,"Clifton Heights, BORO of-LST",SCHOOL
PA,TAX1534,42-085-1215437-LST-432503,"Farrell, City of - LST",MUNICIPAL
PA,TAX1534,42-085-1215437-LST-432503,"Farrell, City of - LST",SCHOOL
PA,TAX2010,42-031-1216206-EIT-161203,"Highland, TWP of - EIT (161203)",MUNICIPAL
PA,TAX2010,42-031-1216206-EIT-161203,"Highland, TWP of - EIT (161203)",SCHOOL
PA,TAX5642,42-045-1215196-LST-238402,"Sharon Hill, BORO of - LST",MUNICIPAL
PA,TAX5642,42-045-1215196-LST-238402,"Sharon Hill, BORO of - LST",SCHOOL
PA,TAX429,42-011-1214912-LST-060753,"Boyertown, BORO of - LST",MUNICIPAL
PA,TAX429,42-011-1214912-LST-060753,"Boyertown, BORO of - LST",SCHOOL
PA,TAX5296,42-065-1215301-LST-338003,"Punxsutawney, BORO of - LST",MUNICIPAL
PA,TAX5296,42-065-1215301-LST-338003,"Punxsutawney, BORO of - LST",SCHOOL
PA,TAX850,42-133-1217282-LST-676503,"Codorus, TWP of - LST",MUNICIPAL
PA,TAX850,42-133-1217282-LST-676503,"Codorus, TWP of - LST",SCHOOL
PA,TAX6375,42-121-1217157-EIT-612203,"Victory, TWP of - EIT",MUNICIPAL
PA,TAX6375,42-121-1217157-EIT-612203,"Victory, TWP of - EIT",SCHOOL
PA,TAX1131,42-133-1215739-EIT-674603,"Dillsburg, BORO of - EIT",MUNICIPAL
PA,TAX1131,42-133-1215739-EIT-674603,"Dillsburg, BORO of - EIT",SCHOOL
PA,TAX6329,42-029-1216180-LST-152003,"Upper Uwchlan, TWP of - LST",MUNICIPAL
PA,TAX6329,42-029-1216180-LST-152003,"Upper Uwchlan, TWP of - LST",SCHOOL
PA,TAX5682,42-007-1214890-LST-047404,"Shippingport, BORO of - LST",MUNICIPAL
PA,TAX5682,42-007-1214890-LST-047404,"Shippingport, BORO of - LST",SCHOOL
PA,TAX363,42-065-1215297-LST-338003,"Big Run, BORO of - LST",MUNICIPAL
PA,TAX363,42-065-1215297-LST-338003,"Big Run, BORO of - LST",SCHOOL
PA,TAX5255,42-107-1217012-LST-548803,"Porter, TWP of - LST (548803)",MUNICIPAL
PA,TAX5255,42-107-1217012-LST-548803,"Porter, TWP of - LST (548803)",SCHOOL
PA,TAX2268,42-079-2086672-LST-403903,"Jackson, TWP of - LST (403903)",MUNICIPAL
PA,TAX2268,42-079-2086672-LST-403903,"Jackson, TWP of - LST (403903)",SCHOOL
PA,TAX5948,42-085-1215450-LST-433903,"Stoneboro, BORO of - LST",MUNICIPAL
PA,TAX5948,42-085-1215450-LST-433903,"Stoneboro, BORO of - LST",SCHOOL
PA,TAX1104,42-129-1215695-LST-653203,"Delmont, BORO of - LST (653203)",MUNICIPAL
PA,TAX1104,42-129-1215695-LST-653203,"Delmont, BORO of - LST (653203)",SCHOOL
PA,TAX1865,42-011-1214915-EIT-063503,"Hamburg, BORO of - EIT",MUNICIPAL
PA,TAX1865,42-011-1214915-EIT-063503,"Hamburg, BORO of - EIT",SCHOOL
PA,TAX186,42-115-1217077-LST-582503,"Auburn, TWP of - LST",MUNICIPAL
PA,TAX186,42-115-1217077-LST-582503,"Auburn, TWP of - LST",SCHOOL
PA,TAX6843,42-041-1215156-LST-219002,"Wormleysburg, BORO of - LST",MUNICIPAL
PA,TAX6843,42-041-1215156-LST-219002,"Wormleysburg, BORO of - LST",SCHOOL
PA,TAX2990,42-095-1216905-EIT-486003,"Lower Saucon, TWP of - EIT",MUNICIPAL
PA,TAX2990,42-095-1216905-EIT-486003,"Lower Saucon, TWP of - EIT",SCHOOL
PA,TAX5957,42-001-1215794-EIT-011603,"Straban, TWP of - EIT (011603)",MUNICIPAL
